Restaurant ID,Restaurant name,Subzone,City,Overview,Metric,"09 Jun, 2026","10 Jun, 2026","11 Jun, 2026","12 Jun, 2026","13 Jun, 2026","14 Jun, 2026","15 Jun, 2026"
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Snacks orders,0,0,0,0,1,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Dinner orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Late night orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Sales from ads (Rs),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads CTR (%),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads impressions,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads menu opens,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads spend (Rs),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Ads,Ads ROI,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Offers,Orders with offers,0,0,0,0,111.3,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Offers,Gross sales from offers (Rs),0,0,0,0,1,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Offers,Discount given (Rs),0,0,0,0,47.70000076293945,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Offers,Effective discount (%),0,0,0,0,42.857142367514165,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Sales,Delivered orders,23,18,23,8,10,22,8
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Sales,Sales (Rs),8629.2001953125,5729.35009765625,8361.349609375,3119.60009765625,3630.300048828125,9474.7001953125,2838
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Sales,Market share (%),0,0,0,0,0,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Average rating,3.9045000076293945,3.911099910736084,3.8856000900268555,3.892199993133545,3.892199993133545,3.898699998855591,3.903700113296509
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Rated orders,3,1,2,0,0,2,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Bad orders,3,0,1,1,1,3,1
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Rejected orders,1,0,0,1,0,0,1
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,KPT+10 delayed orders,0,0,1,0,0,1,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Poor rated orders,2,0,0,0,0,1,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Total complaints,1,0,0,0,1,2,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Non-refunded complaints,1,0,0,0,1,2,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,1,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Total complaints - Poor quality,1,0,0,0,1,1,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Self logs other ors,1,0,0,1,0,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Lost sales (Rs),482.4,0,0,219.2,0,0,450.4
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Online %,100,100,100,70.76,57.89,100,82.8
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,Offline time (in hours),0,0,0,4,6,0,2
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,KPT (in minutes),9.9857,9.7082,12.0636,10.4571,8.722,11.6309,15.825
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer experience,FOR accuracy (%),95.8,100,95.7,88.9,100,95.5,88.9
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Impressions,2645,2598,2274,2122,2056,3181,1925
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Impressions to menu (%),6.3,5.3,5.9,5.3,5.5,5.6,6
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Menu opens,166,138,134,112,113,179,115
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Menu to cart (%),34.3,28.3,38.8,19.6,30.1,30.7,22.6
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Cart builds,57,39,52,22,34,55,26
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Cart to orders (%),42.1,46.2,44.2,40.9,29.4,40,34.6
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer funnel,Placed Orders,24,18,23,9,10,22,9
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,New user orders,15,11,8,6,4,11,1
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Repeat user orders,5,4,12,2,4,8,7
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Lapsed user orders,4,3,3,1,2,3,1
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Lunch orders,6,5,7,1,0,2,1
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Snacks orders,6,3,0,0,1,1,0
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Dinner orders,8,6,10,6,5,10,6
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Customer segmentation,Late night orders,4,4,6,2,4,9,2
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Sales from ads (Rs),8908.400000000001,5506.2,8027,2820.4,2448.6,8488.4,2973.2000000000003
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads CTR (%),6.1,5.3,6.3,5.3,5.1,5.7,5.8
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads impressions,2332,2246,1911,1735,1797,2774,1700
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads menu opens,142,120,121,92,91,159,98
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads orders,23,17,22,7,8,20,8
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads spend (Rs),628.0000076293945,613.5,628.0000076293945,628.0000076293945,628.0000076293945,1898.7119216918945,1262.025520324707
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Ads,Ads ROI,16.638534829710277,10.800325998370008,15.108280071230846,5.164012676117372,4.676751535540155,5.2683084177859785,2.8707818832917398
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Offers,Orders with offers,8409.6,4949.35,6642.35,3077.8,3219.3,7688.7,3127.4
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Offers,Gross sales from offers (Rs),22,15,19,8,9,18,8
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Offers,Discount given (Rs),1605.8899936676025,1171.6000022888184,1540.6000061035156,546.2000007629395,701.5999946594238,1656.199993133545,725.5999946594238
21413169,FawaFill - Falafel | Shawarma,4 Bungalows,Mumbai,Offers,Effective discount (%),19.09591500500643,23.67179486542336,23.193598401973958,17.746442007202695,21.79355710924855,21.540701953020164,23.201381892851035
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Sales,Delivered orders,22,22,26,21,19,26,28
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Sales,Sales (Rs),9793.75,10753,10295.650390625,6573.25,9516.25,14193.900390625,12650
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Sales,Market share (%),0,0,0,0,0,0,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Average rating,3.8264999389648438,3.813800096511841,3.8241000175476074,3.8268001079559326,3.8262999057769775,3.831899881362915,3.839200019836426
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Rated orders,3,3,2,3,4,4,2
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Bad orders,4,4,2,0,2,7,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Rejected orders,3,0,0,0,0,1,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,KPT+10 delayed orders,1,2,1,0,2,1,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Poor rated orders,0,2,0,0,0,3,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Total complaints,0,0,1,0,0,4,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Non-refunded complaints,0,0,0,0,0,3,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,2,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Poor quality,0,0,1,0,0,0,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Wrong order,0,0,0,0,0,1,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Missing items,0,0,0,0,0,1,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Self logs other ors,1,1,1,1,0,1,2
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Lost sales (Rs),1409.25,0,0,0,0,300,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Online %,100,100,100,100,100,100,100
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,Offline time (in hours),0,0,0,0,0,0,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,KPT (in minutes),16.5219,14.9156,13.6175,14.79,13.5844,15.451,20.8388
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer experience,FOR accuracy (%),64,77.3,73.1,76.2,73.7,63,67.9
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Impressions,3380,3176,3442,2619,3598,4248,2741
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Impressions to menu (%),6.5,5.4,5.7,7.2,6.5,6,7.4
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Menu opens,220,172,195,189,235,257,204
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Menu to cart (%),33.6,30.8,32.3,29.1,28.1,28,36.8
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Cart builds,74,53,63,55,66,72,75
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Cart to orders (%),33.8,41.5,41.3,38.2,28.8,37.5,37.3
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer funnel,Placed Orders,25,22,26,21,19,27,28
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,New user orders,11,13,15,6,9,17,18
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Repeat user orders,7,5,6,7,7,4,6
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Lapsed user orders,7,4,5,8,3,6,4
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Breakfast orders,4,5,4,3,2,4,4
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Lunch orders,6,7,9,7,5,10,11
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Snacks orders,3,0,1,0,0,0,1
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Dinner orders,12,10,12,11,12,13,12
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Customer segmentation,Late night orders,0,0,0,0,0,0,0
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Sales from ads (Rs),10064.25,10193.25,9215.15,5142,8451.25,12362.15,10350
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads CTR (%),7.2,5.6,5.9,8.1,6.3,6.2,8.3
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads impressions,2484,2405,2626,1780,2661,3221,2019
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads menu opens,178,134,155,144,168,201,167
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads orders,24,20,22,17,17,23,24
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads spend (Rs),972,897,912,882.0000305175781,912,882.0000305175781,867
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Ads,Ads ROI,11.970164609053498,12.881828316610925,11.490131578947368,6.7346936445277334,11.025219298245615,16.138321437072012,14.16955017301038
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Offers,Orders with offers,7753,6348,10040.65,4733.25,8111.25,12653.9,9425
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Offers,Gross sales from offers (Rs),17,15,25,16,14,22,21
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Offers,Discount given (Rs),1756.6000061035156,1477,1615.9499969482422,1071.75,1687.9499969482422,2289.900001525879,2307
21785098,Udipi's Aahar,Preet Vihar,Delhi NCR,Offers,Effective discount (%),22.657036064794475,23.267170762444863,16.094076918135322,22.643004278244334,20.809986092750712,18.096396611612466,24.477453580901855
21814055,Tooscana Cafe,Nedumbassery,Kochi,Sales,Delivered orders,3,5,10,15,9,12,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Sales,Sales (Rs),1151.199951171875,3479.199951171875,8791,7274.5,3046.39990234375,4063.199951171875,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Sales,Market share (%),0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Average rating,3.7567999362945557,3.7602999210357666,3.763000011444092,3.7629001140594482,3.763000011444092,3.771399974822998,3.775899887084961
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Rated orders,1,2,1,1,2,2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Bad orders,0,1,0,0,1,2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Rejected orders,0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,KPT+10 delayed orders,0,0,0,0,1,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Poor rated orders,0,1,0,0,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Total complaints,0,1,0,0,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Non-refunded complaints,0,1,0,0,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Total complaints - Poor quality,0,0,0,0,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Total complaints - Wrong order,0,1,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Self logs other ors,0,0,0,0,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Online %,79.23,100,98.22,90.71,97.68,99.13,28.29
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,Offline time (in hours),2,0,0,1,0,0,8
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,KPT (in minutes),19.29,16.164,20.134,20.8477,20.8,11.16,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer experience,FOR accuracy (%),66.7,100,100,75,77.8,75,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Impressions,2074,2008,2396,2217,2450,2556,689
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Impressions to menu (%),8.4,8.9,9.3,11.2,8.7,9.8,8.6
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Menu opens,174,179,224,248,214,251,59
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Menu to cart (%),9.8,21.2,17.9,21.8,25.2,26.3,11.9
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Cart builds,17,38,40,54,54,66,7
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Cart to orders (%),17.6,13.2,25,29.6,16.7,18.2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer funnel,Placed Orders,3,5,10,16,9,12,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,New user orders,1,4,5,10,7,10,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Repeat user orders,1,1,4,5,2,2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Lapsed user orders,1,0,1,1,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Lunch orders,2,0,1,0,1,4,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Snacks orders,0,0,1,0,2,3,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Dinner orders,1,4,7,14,6,4,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Customer segmentation,Late night orders,0,1,1,2,0,1,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Sales from ads (Rs),639,2753.8,8437,3963.2999999999997,2437.2,3817.2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads CTR (%),7.8,8.2,9.7,10.9,8.4,9,7.7
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads impressions,1509,1496,1794,1590,1853,1994,416
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads menu opens,117,122,174,173,156,180,32
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads orders,1,4,9,10,7,11,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads spend (Rs),363.00000762939453,408,426.00001525878906,309,354,724.38134765625,200.37288284301758
21814055,Tooscana Cafe,Nedumbassery,Kochi,Ads,Ads ROI,1.9559228239049398,7.477941176470588,21.025820843125434,16.796116504854368,8.268361581920903,6.71331476954001,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Offers,Orders with offers,1151.2,2872.2,5593,6795.5,2012.4,3697.2,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Offers,Gross sales from offers (Rs),3,3,6,14,6,11,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Offers,Discount given (Rs),206.79999542236328,377.7999954223633,520,1636.5000038146973,759.6000061035156,1165.7999954223633,0
21814055,Tooscana Cafe,Nedumbassery,Kochi,Offers,Effective discount (%),17.9638641585981,13.153680170080728,9.297335955658859,24.082113219258293,37.745974800645484,31.531970432187418,0
22305669,Fusion Tadka,Chandivali,Mumbai,Sales,Delivered orders,4,4,5,7,6,1,2
22305669,Fusion Tadka,Chandivali,Mumbai,Sales,Sales (Rs),716.0399780273438,805.5700073242188,1063,3521,892,159,317
22305669,Fusion Tadka,Chandivali,Mumbai,Sales,Market share (%),0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Average rating,4.1768999099731445,4.183300018310547,4.1596999168396,4.1595001220703125,4.165599822998047,4.139699935913086,4.146900177001953
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Rated orders,1,1,0,3,1,1,1
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Bad orders,1,0,0,3,1,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Rejected orders,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,KPT+10 delayed orders,0,0,0,2,1,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Poor rated orders,1,0,0,1,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Total complaints,1,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Non-refunded complaints,1,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Total complaints - Poor quality,1,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Self logs other ors,0,0,0,1,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Online %,100,88.31,100,100,100,100,100
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,Offline time (in hours),0,1,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,KPT (in minutes),10.1825,28.25,14.172,24.2971,15.375,12.77,14.075
22305669,Fusion Tadka,Chandivali,Mumbai,Customer experience,FOR accuracy (%),100,100,100,57.1,100,100,100
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Impressions,430,443,521,539,632,592,554
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Impressions to menu (%),10.5,10.2,6.9,9.1,7.4,9.8,7.2
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Menu opens,45,45,36,49,47,58,40
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Menu to cart (%),28.9,31.1,30.6,34.7,44.7,19,37.5
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Cart builds,13,14,11,17,21,11,15
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Cart to orders (%),30.8,28.6,45.5,41.2,28.6,9.1,13.3
22305669,Fusion Tadka,Chandivali,Mumbai,Customer funnel,Placed Orders,4,4,5,7,6,1,2
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,New user orders,3,3,2,6,2,0,1
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Repeat user orders,1,1,3,1,4,1,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Lapsed user orders,0,0,0,0,0,0,1
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Lunch orders,3,3,2,5,1,0,1
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Snacks orders,0,0,0,0,0,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Dinner orders,1,1,3,2,4,1,1
22305669,Fusion Tadka,Chandivali,Mumbai,Customer segmentation,Late night orders,0,0,0,0,1,0,0
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Sales from ads (Rs),272.97,805.5699999999999,565,3224,356,159,0
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads CTR (%),11.6,11.8,8.9,10.4,6.6,12.7,6.9
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads impressions,277,305,337,375,409,330,392
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads menu opens,32,36,30,39,27,42,27
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads orders,2,4,3,6,2,1,0
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads spend (Rs),207,207,184,207,184,92,207
22305669,Fusion Tadka,Chandivali,Mumbai,Ads,Ads ROI,1.6280193236714975,6.396135265700483,3.0706521739130435,15.768115942028986,3.130434782608696,1.7282608695652173,0
22305669,Fusion Tadka,Chandivali,Mumbai,Offers,Orders with offers,716.04,805.57,0,208,892,0,158
22305669,Fusion Tadka,Chandivali,Mumbai,Offers,Gross sales from offers (Rs),4,4,0,1,6,0,1
22305669,Fusion Tadka,Chandivali,Mumbai,Offers,Discount given (Rs),167.95999908447266,518.4300003051758,0,40,680,0,40
22305669,Fusion Tadka,Chandivali,Mumbai,Offers,Effective discount (%),23.45679071540035,64.35567307516733,0,19.23076923076923,76.23318385650224,0,25.31645569620253
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Sales,Delivered orders,1,0,0,0,0,0,1
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Sales,Sales (Rs),373.5,0,0,0,0,0,622.6900024414062
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Sales,Market share (%),0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Average rating,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Rated orders,0,0,0,0,0,0,1
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Bad orders,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Rejected orders,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,KPT+10 delayed orders,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Poor rated orders,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Total complaints,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
22612871,GGB - Green Grain Bowl,Kharghar,Mumbai,Customer experience,Self logs other ors,0,0,0,0,0,0,0
